weibo_id user_id time emotional_level repost_num follow_num at_flag topic_flag url_flag content_length time_step fans_num width1 width2 width3 width4 width5 width6 width7 width8 width9 width10 width11 width12
3934215953932698 7298946 22:40:40 22.944428527096896 281 62 0 2 1 25 3 35548 58 89 117 152 204 225 227 228 235 262 269 274
3934233288184131 7298946 23:49:32 33.71083527350895 199 62 0 2 1 37 3 35548 21 32 43 51 68 76 83 90 124 179 182 184
3934366453978957 8036718 08:38:42 5.5600310368769 126 73 0 2 0 11 1 5967 16 37 46 54 78 94 109 113 118 122 122 124
3934371830942010 1507856 09:00:03 7.561124481895 1383 30 0 2 0 9 1 254413 73 210 316 403 669 817 997 1089 1160 1295 1333 1345
3934410094795153 8280436 11:32:07 27.206627586407198 1082 210 1 2 0 39 1 796 130 131 132 367 598 767 871 928 997 1051 1069 1075
3934455678775760 8241251 14:33:15 17.856504779532504 251 227 0 2 0 26 2 367296 8 21 36 43 73 103 115 141 156 184 194 204
3934529506752317 2631946 19:26:37 6.831160179483 288 2128 0 0 0 6 3 10027 4 13 18 18 41 77 96 99 101 188 249 258
3934724550130613 5850543 08:21:39 11.581180349788301 466 66 0 2 0 33 1 267084 29 52 67 80 118 138 242 288 315 376 445 450
3934746708631373 5961549 09:49:42 15.525285183331402 215 216 0 0 1 22 1 17660 28 41 47 52 70 79 124 158 192 211 213 214
3934790216614104 6627868 12:42:35 14.216115561413 118 51 0 2 1 11 1 725 13 27 38 53 85 94 99 106 114 117 117 119
3934797367463981 1346879 13:11:00 6.641755152837829 140 24 0 0 0 7 2 30856 11 17 21 23 32 42 50 53 60 68 73 81
3934803546318466 799845 13:35:33 24.644745543641005 966 18 0 2 0 29 2 353276 144 240 299 348 474 558 673 756 821 905 926 935
3934811015923618 7460165 14:05:13 0.978916805721 225 162 0 0 0 9 2 101550 38 59 72 82 103 125 160 174 187 197 205 212
3934839444632479 8329780 15:58:12 22.047283069320198 891 199 0 0 1 14 2 50941 48 95 131 177 310 385 570 665 718 776 817 824
3934904028664858 799845 20:14:50 9.027172240231 955 18 0 0 0 5 3 353276 118 226 227 280 455 553 664 696 708 860 902 919
3934912014707718 8294071 20:46:34 15.5427529308039 1019 107 0 0 1 20 3 8907 235 493 649 740 867 910 935 939 944 989 1000 1004
3934913302567162 7460165 20:51:40 10.5568446021419 593 162 0 0 1 13 3 101550 103 104 186 187 313 390 431 439 444 504 520 531
3934981070016017 2278891 01:20:58 -0.6254698378369999 112 51 0 0 0 2 0 304 0 0 1 1 1 1 1 1 31 100 105 108
3935171549722034 6658531 13:57:52 23.55635335893917 1195 15 1 0 0 31 2 8961 113 194 254 311 442 524 671 740 818 969 1107 1145
3935184329769421 5128991 14:48:39 34.46585601519267 133 23 0 0 1 46 2 3358 0 3 5 10 19 23 42 70 114 132 132 132
3935184686597098 5396488 14:50:04 2.075508326966 368 3025 0 0 0 9 2 47439 51 88 113 133 181 210 242 261 280 294 305 307
3935267477986514 8239221 20:19:03 36.144426227440356 969 79 0 0 0 29 3 321766 73 118 141 151 272 339 415 442 451 794 887 902
3935315745619070 344561 23:30:51 49.79704811263621 226 45 0 2 0 52 3 81 0 0 0 0 0 0 0 1 26 206 220 223
3935469391624002 8036718 09:41:23 15.8725608795409 232 73 0 2 2 30 1 5967 15 41 57 66 103 129 152 163 179 201 215 220
3935470276462139 5850543 09:44:53 16.902652678962603 127 66 0 2 0 63 1 267084 9 17 25 33 55 60 91 120 121 122 123 123
3935509304375867 2665518 12:19:58 33.32051849056764 1103 103 4 2 0 54 1 85346 56 125 188 233 303 495 685 779 895 981 1036 1049
3935509824865839 8239221 12:22:03 22.985716800975197 942 79 0 0 0 23 1 321766 127 208 283 330 433 498 581 625 687 788 826 851
3935536916256261 509373 14:09:42 35.45402630947465 198 67 0 2 0 45 2 4388 2 5 8 8 20 47 63 74 87 100 126 140
3935572248600134 5503945 16:30:06 44.52344589373729 208 70 0 2 1 38 2 15731 0 0 2 4 21 35 62 82 92 139 209 209
3935580137997273 6376516 17:01:27 21.03581651676 856 218 0 2 0 42 2 135069 67 204 205 206 536 667 726 750 766 810 826 830
3935589986317725 1010645 17:40:35 26.05844381890719 532 55 0 2 1 27 2 1114 0 0 0 0 97 126 153 192 202 477 510 519
3935815648074256 3881265 08:37:17 26.76184824167386 163 20 0 0 1 55 1 70 0 0 2 4 8 10 13 14 22 52 164 164
3935874640806257 5850543 12:31:42 32.7918476240142 183 66 0 2 0 40 1 267084 19 29 33 40 68 78 101 121 140 166 169 171
3935882140344447 5850543 13:01:30 34.362197819033106 192 66 0 2 0 48 2 267084 13 29 31 37 77 101 119 127 130 178 183 184
3935906840728548 6844672 14:39:38 18.704361187908198 721 138 0 2 1 18 2 3523 254 255 359 418 517 539 564 587 661 702 710 714
3935926855770997 5850543 15:59:11 10.022978408267502 222 66 0 0 0 12 2 267084 27 54 55 71 99 116 136 148 155 201 211 216
3935967872271117 6986968 18:42:10 6.344117826413 334 87 0 0 0 4 2 5341 123 159 193 205 257 285 311 318 320 331 333 333
3935973223769123 5511390 19:03:25 25.1410552767678 304 3072 0 4 0 28 3 63745 19 41 63 75 99 112 124 131 134 205 211 278
3935987472121195 1446600 20:00:03 17.2899135620887 938 26 0 2 1 43 3 49436 9 67 150 151 301 436 575 610 618 816 884 891
3936005864187842 6999521 21:13:08 17.9398078419085 368 182 0 0 0 18 3 19 0 0 0 0 0 0 0 0 0 0 0 1
3936010121366629 4742248 21:30:03 34.692728789129724 154 31 2 2 0 62 3 2700 1 5 11 15 31 34 35 36 38 76 117 141
3936176194875859 614426 08:29:57 43.599444465918296 612 34 10 0 0 60 1 24 0 1 1 4 12 32 108 150 232 463 599 604
3936188547718118 6501080 09:19:03 29.65341711304803 143 18 0 2 0 34 1 165107 34 58 72 80 100 110 126 131 132 137 137 138
3936246256956355 6701377 13:08:22 32.76107232323332 529 56 1 0 1 38 2 968 53 113 150 175 243 282 353 394 424 494 508 519
3936290435304323 5961549 16:03:55 39.1482164808596 276 216 0 0 0 36 2 17660 4 7 7 11 17 20 30 46 53 58 61 61
3936388376820920 1446600 22:33:05 19.802890431804 953 26 0 2 1 19 3 49436 156 320 435 498 648 695 729 741 791 894 906 908
3936400447878142 419098 23:21:04 13.542953284081998 470 9 0 2 0 19 3 10175 9 18 28 28 35 39 42 42 57 126 158 175
3936407573539733 1273829 23:49:23 15.4608113600954 84 54 0 0 0 18 3 524 3 21 36 49 56 61 62 64 75 82 82 83
3936564532720486 7389240 10:13:05 25.024357068337153 1234 49 0 2 1 25 1 36332 126 197 246 275 348 431 695 913 1098 1163 1184 1195
3936729662402380 5511390 21:09:15 8.849308541895349 401 3072 0 2 0 19 3 63745 35 50 71 94 142 174 192 198 199 346 370 372
3936753507295077 1346879 22:44:00 6.0265214219060015 128 24 0 0 0 4 3 30856 16 19 22 24 33 37 41 41 49 63 68 74
3936858385561021 7189037 05:40:45 20.64129140455 1000 181 0 2 1 17 0 5 0 0 0 0 0 6 172 567 741 897 945 956
3937446859326678 7389240 20:39:08 35.310590443349206 1174 49 0 0 1 37 3 36332 105 106 178 218 295 527 718 756 764 1009 1054 1076
3937462902495268 6366276 21:42:53 44.68036305758412 711 260 1 10 1 65 3 165584 27 90 139 206 315 416 460 481 511 671 692 699
3937639092627528 6369637 09:23:00 17.697507771958833 192 111 0 2 0 36 1 38333 1 4 8 9 15 20 24 24 81 151 174 179
3937673347340319 624760 11:39:07 20.447900400157234 492 30 0 0 1 24 1 1526 1 1 1 1 1 1 1 14 17 22 57 81
3937776892575721 7393336 18:30:34 38.3298934438061 187 116 1 0 1 36 2 139 5 16 21 35 64 112 156 168 172 180 186 188
3938000578653804 5538078 09:19:25 30.876530692553 130 18 0 2 1 26 1 165 3 4 7 11 37 47 60 65 87 109 112 113
3938107303370717 8237558 16:23:30 36.35880846916535 627 135 0 0 1 26 2 16018 18 28 40 50 92 120 286 372 425 501 537 555
3938139737304407 8036718 18:32:22 14.335648136294198 150 73 0 2 0 16 2 5967 86 107 118 124 141 144 146 148 148 149 149 151
3938214773639338 7286070 23:30:33 3.6852912990379982 950 836 0 0 0 5 3 3236 4 12 20 23 98 127 146 155 266 898 930 936
3938357434905622 8253334 08:57:26 12.796410496895827 1303 51 0 0 0 20 1 171226 65 123 154 194 284 361 453 508 561 917 996 1018
3938468537334789 1157605 16:18:55 1.57181394514 471 32 0 0 0 6 2 67776 44 74 100 115 163 201 266 326 348 397 427 442
3938507170730209 6590426 18:52:26 3.3897005934012983 180 43 0 0 0 9 2 86378 0 0 0 0 0 0 0 0 0 16 75 95
3938540767101581 5127633 21:05:56 40.05918857441876 1161 92 0 4 0 54 3 1164 141 142 309 408 570 606 672 689 695 1115 1141 1145
3938542503358332 5511390 21:12:50 25.93629737086318 220 3072 0 4 0 27 3 63745 20 32 37 42 61 72 72 74 74 158 199 203
3938556587856056 1012111 22:08:48 11.394035336766 342 200 0 0 1 13 3 5685 7 36 100 137 191 221 244 251 257 306 315 320
3938563874116905 7875006 22:37:45 12.579381974476199 1196 235 0 0 0 24 3 216062 192 312 369 422 517 581 613 619 677 958 1155 1172
3938573172121726 4020029 23:14:42 18.255465431217832 160 157 0 0 1 22 3 4504 7 8 13 16 29 40 52 56 61 73 82 85
3938667649516918 5961549 05:30:07 9.191739560459 342 216 0 0 0 13 0 17660 10 23 36 46 106 144 184 201 214 253 277 283
3938748414563398 1115570 10:51:03 31.12971446248599 198 75 0 0 0 51 1 462 0 2 5 13 15 15 15 16 16 16 31 46
3938836658468527 5619899 16:41:41 34.690124022176505 587 57 0 0 0 38 2 4759 12 14 21 24 43 53 62 66 72 83 90 465
3938841007900957 7701357 16:58:58 21.62433394270969 351 20 0 0 1 18 2 12441 43 64 84 93 139 160 200 234 250 283 308 329
3939114233665712 3652639 11:04:40 -4.537163442020001 811 46 0 0 0 7 1 8 0 0 0 0 0 0 0 0 0 114 183 224
3939194168196188 4026721 16:22:19 27.1821039574109 417 183 0 0 0 24 2 211 0 0 0 0 0 2 219 396 407 413 415 416
3939207472554327 468821 17:15:11 25.59485973024369 1123 26 0 2 0 30 2 4152 9 13 15 16 25 31 45 67 78 107 153 216
3939260509792033 7893881 20:45:56 4.175428775977 957 58 1 0 0 5 3 1622 53 205 283 316 431 463 487 495 497 906 946 951
3939271864386267 7460165 21:31:03 16.2584797665902 352 162 0 0 0 7 3 101550 52 87 118 137 186 211 227 229 232 280 288 296
3939287999002451 4020029 22:35:09 63.03628463624203 137 157 0 0 1 66 3 4504 14 25 31 38 53 59 66 67 74 92 100 105
3939296387774663 1351956 23:08:30 45.55354260285196 357 150 0 2 0 57 3 5676 37 38 58 78 93 98 104 114 197 333 343 348
3939497756381432 4813912 12:28:40 47.096993811091785 128 17 2 4 1 42 1 1430 0 0 0 0 1 1 3 4 5 6 126 126
3939504647624513 7895013 12:56:03 5.156408949388 967 91 0 0 0 9 1 199096 112 183 240 285 414 474 561 612 692 808 848 873
3939641150937584 5645189 21:58:28 8.556631125294 177 18 0 0 0 9 3 3469 36 49 67 85 112 124 134 136 139 173 175 178
3939649191223961 5511390 22:30:25 19.8178859288413 264 3072 0 2 0 22 3 63745 28 51 68 81 93 99 107 111 113 219 233 236
3939825051212776 7844201 10:09:13 1.6604082707510095 1324 124 0 0 0 9 1 64812 110 175 220 260 392 589 712 787 881 1165 1227 1257
3939836790509733 8205510 10:55:52 12.870093586911828 308 103 0 2 1 13 1 85646 29 38 53 62 87 110 151 205 240 277 295 301
3939929916089441 7389240 17:05:55 0.5526503974400001 953 49 0 0 0 4 2 36332 120 205 276 327 474 557 770 846 865 908 938 943
3939978398150947 5961549 20:18:33 8.525738470997 425 216 0 2 0 5 3 17660 9 9 11 11 13 25 313 338 348 405 417 419
3940058740600915 8241251 01:37:48 19.84555997947825 459 227 0 0 0 15 0 367296 29 41 48 49 56 60 82 111 136 342 350 352
3940169368927032 7993410 08:57:26 34.83716245493589 402 102 0 2 1 47 1 8147 0 0 0 0 0 0 0 32 72 89 375 400
3940295987470666 3079323 17:20:33 11.641602831522999 438 227 0 2 0 15 2 290 2 20 48 85 160 194 397 425 429 434 436 437
3940351737361350 6472320 21:02:05 18.147640198882545 147 18 0 0 1 27 3 44426 13 31 40 45 60 74 87 91 93 110 116 121
3940419143749777 7447330 01:29:56 1877.6766524285904 1142 76 0 4 174 1282 0 1998 0 0 0 0 0 0 0 2 6 28 42 73
3940601249101569 5025065 13:33:33 36.036056871657706 253 155 0 0 1 44 2 6996 11 43 57 67 117 142 166 180 199 219 230 235
3940631866465932 2631946 15:35:13 8.5122456334612 265 2128 0 2 0 10 2 10027 2 6 10 10 15 60 135 166 181 198 255 256
3940637215091821 7701357 15:56:28 10.354239420631034 125 20 0 2 0 20 2 12441 5 17 25 30 36 50 64 74 79 90 100 105
3940639370494101 7497245 16:05:02 14.38838688911788 289 82 0 2 1 24 2 855 0 0 0 0 0 0 146 172 194 278 286 290
3940645909945553 7647481 16:31:01 26.858123334018394 141 124 0 0 1 34 2 22460 11 16 21 24 31 39 42 44 48 51 84 86
3940653614160982 6314684 17:01:37 36.63991551975039 793 333 1 2 1 33 2 31134 0 0 1 1 1 1 2 2 24 467 789 789
3940732681341154 7875127 22:15:49 31.355933196410646 736 227 0 2 0 43 3 598 19 65 90 151 258 285 309 316 388 696 719 727
3940735222838906 1192834 22:25:54 46.5334194518073 286 8 0 4 1 48 3 3096 4 10 12 14 27 81 96 102 130 264 272 273
3940870455398705 5850543 07:23:17 30.774687218425587 240 66 0 2 0 40 1 267084 8 17 29 39 63 82 134 144 155 214 232 234
3940897185638451 7298946 09:09:30 0.00919122712083 336 62 0 0 0 2 1 35548 24 38 47 59 90 120 167 200 217 298 313 315
3940902491904248 1264964 09:30:34 39.03628000296421 729 14 0 0 2 44 1 9537 2 3 9 10 30 116 210 255 324 455 627 649
3940916039903115 7298946 10:24:25 14.24618557631049 307 62 0 0 1 20 1 35548 29 87 88 124 171 203 234 245 259 289 300 302
3941007768414993 1192834 16:28:55 36.7654716247429 484 8 0 8 1 52 2 3096 5 10 13 14 58 183 261 303 321 380 425 447
3941015603906515 473853 17:00:03 9.186908960287102 712 65 0 0 0 10 2 267 2 3 3 5 11 16 23 29 31 40 45 50
3941049598514284 1681495 19:15:08 22.753126401598 162 89 0 0 1 19 3 1549 8 15 29 39 81 100 129 138 142 150 156 158
3941098143580970 6445833 22:28:02 15.916042353002 1077 18 0 0 1 15 3 42361 13 21 23 31 56 61 67 70 83 216 475 894
3941127638183375 6176220 00:25:14 21.83249333672818 103 121 0 2 1 19 0 758 16 21 24 28 29 31 31 35 64 94 97 98
3941260328861823 2804231 09:12:29 33.13477480512207 379 47 1 0 0 45 1 149247 70 124 153 174 219 245 283 302 322 368 375 377
3941378788244240 1565461 17:03:12 17.585352212984695 1088 23 0 2 0 14 2 161844 104 179 248 309 466 552 681 799 851 967 1032 1051
3941397134323239 7249715 18:16:07 7.263245553810949 1325 35 0 0 0 7 2 173972 210 335 426 486 664 747 910 980 1011 1170 1216 1241
3941414721538532 8036718 19:26:00 17.2202442826707 146 73 0 2 0 24 3 5967 30 50 58 68 91 101 119 120 122 125 134 137
3941421357029036 7460165 19:52:22 4.994397780165 417 162 0 0 0 3 3 101550 88 128 152 165 213 238 266 272 272 332 358 365
3941701699959577 5120041 14:26:21 44.43558947464634 620 111 0 0 0 42 2 60930 71 107 128 147 189 230 355 449 507 564 589 597
3941729079980699 8253334 16:15:08 0.4905167594300001 1104 51 0 0 0 4 2 171226 129 209 271 318 484 554 675 756 823 943 995 1010
3941740488929830 7277445 17:00:29 24.034780793864 984 180 0 4 0 27 2 8463 240 358 359 434 559 648 749 802 833 965 979 981
3941837561538558 5511390 23:26:13 11.634921578619053 437 3072 0 2 0 16 3 63745 29 45 59 67 89 104 114 119 143 345 372 385
3942004175969811 5908394 10:28:17 47.20941269222258 1280 128 0 2 1 53 1 3283 37 67 91 120 238 309 470 575 713 926 1102 1160
3942013017871842 1629041 11:03:24 34.651686698948396 716 279 11 2 1 54 1 1146 7 10 12 14 100 149 280 339 390 491 525 536
3942039831432963 5244134 12:49:58 18.897280838128204 111 35 0 4 1 25 1 30290 42 60 68 76 87 95 102 104 107 109 109 110
3942167434955355 4251360 21:17:01 21.666178058762004 426 1433 0 0 0 28 3 1418 5 6 8 9 25 62 175 188 191 396 399 401
3942185437331293 6454706 22:28:33 33.72501838037601 943 70 0 2 1 40 3 10644 68 140 196 232 325 391 434 446 505 826 878 888
3942344354988817 6445833 09:00:02 7.929515387730997 1381 18 0 0 1 15 1 42361 3 11 16 20 42 61 106 131 193 410 638 938
3942351271799496 6961556 09:27:31 15.92040809087193 537 144 0 0 0 24 1 5355 10 42 73 116 179 222 359 426 475 528 533 538
3942419122268364 1264964 13:57:08 36.36431935062674 159 14 0 0 2 52 2 9537 1 1 2 4 6 7 10 16 20 45 59 60
3942559397141425 6892067 23:14:32 43.11149374507741 942 290 2 0 1 43 3 54626 91 143 186 204 254 266 278 282 299 504 537 842
3942573343154292 7604387 00:09:57 3.3291442381309997 193 232 0 2 0 3 0 570 6 14 19 22 39 44 49 51 107 161 179 183
3942730427880906 2446186 10:34:09 2.53551737015 730 153 0 2 0 9 1 1451 8 12 13 13 18 54 122 154 575 702 720 722
3942752469008295 1096275 12:01:44 7.368358733243999 556 14 0 2 0 10 1 14686 59 141 218 273 398 424 444 460 466 495 502 511
3942813865130784 8036718 16:05:42 15.22927600952 121 73 0 2 0 17 2 5967 23 46 62 66 86 97 111 113 115 116 119 122
3942840797374242 8139864 17:52:43 49.483995797690675 175 42 0 0 0 59 2 569 18 27 35 41 62 75 99 113 114 135 141 164
3942842122389723 8036718 17:57:59 6.629929287594999 136 73 0 2 0 12 2 5967 33 41 51 65 90 105 115 120 126 133 134 135
3942858954439146 5257388 19:04:52 27.4112882876392 1187 37 0 0 1 30 3 77620 192 193 194 429 811 956 1077 1093 1100 1144 1160 1161
3942868483141782 8294071 19:42:44 32.830985667687 1195 107 0 2 1 40 3 8907 117 164 207 246 416 550 665 695 707 910 945 952
3942888192712622 5257388 21:01:03 24.3017217533342 182 37 0 0 1 26 3 77620 30 57 79 96 121 137 155 159 161 178 180 180
3942949643096831 949080 01:05:14 1.290677606981 614 6 0 0 0 1 0 653 134 135 201 220 268 294 324 348 427 579 597 599
3943070431083914 799845 09:05:12 19.219186618413 1449 18 0 0 1 13 1 353276 80 173 245 306 453 536 624 663 701 770 799 818
3943084229820891 6366276 10:00:03 42.81615011927439 878 260 0 2 1 46 1 165584 77 161 227 279 401 443 497 600 798 846 864 869
3943115780232272 8253334 12:05:24 21.619462454931178 1331 51 0 0 1 28 1 171226 103 104 105 196 372 536 676 780 920 1132 1183 1202
3943117386093686 3036945 12:11:47 39.259939516583685 1025 21 0 0 0 38 1 4570 184 408 409 525 843 934 983 999 1010 1012 1016 1023
3943129528295326 800129 13:00:03 8.6695626209629 767 32 0 0 1 14 2 161829 28 103 172 270 445 556 608 624 641 683 697 718
3943215872231196 5511390 18:43:07 15.135984402600348 295 3072 0 2 0 19 2 63745 26 44 57 66 89 101 194 220 226 270 271 274
3943240820889690 1877647 20:22:15 5.597630129428 357 117 0 2 0 9 3 6919 117 221 266 279 322 333 343 345 345 353 358 358
3943243589331346 334622 20:33:16 7.856035211435 585 1 0 0 0 2 3 10371 9 25 35 52 114 153 287 339 359 477 524 535
3943244309807908 2067390 20:36:08 28.12845188724499 1022 1 1 6 0 22 3 51327 157 384 464 465 658 799 864 876 884 983 1000 1009
3943507020208107 4133416 14:00:03 1.119083691702 346 27 0 0 0 8 2 101235 30 83 128 168 220 252 276 290 313 324 337 337
3943507024456674 3494127 14:00:03 5.577025979321999 360 21 0 0 1 8 2 147275 53 86 125 169 230 243 261 272 283 295 315 324
3943757659018974 3565697 06:36:00 -0.2373104147200001 198 27 0 2 0 3 0 1197 1 4 7 14 28 43 68 98 141 181 194 197
3943781789331928 3881265 08:11:53 8.478910131854 160 20 0 0 1 12 1 70 0 0 3 4 4 9 12 26 45 146 161 161
3943872612494611 7460165 14:12:47 12.380461350539848 223 162 0 0 1 9 2 101550 28 50 69 74 95 103 121 132 156 165 179 186
3943927193544532 5961549 17:49:40 9.161836892416998 160 216 0 0 0 13 2 17660 30 41 53 62 85 98 114 122 124 144 150 153
3943938765058643 4793204 18:35:39 47.64835653124422 1147 187 1 6 2 40 2 21539 170 431 592 685 861 951 1028 1058 1062 1099 1125 1135
3943952400522791 5016685 19:29:50 5.6672685684244 79 606 0 0 0 9 3 682 3 3 3 4 20 30 59 63 64 76 77 78
3943955407731049 6366647 19:41:47 29.3486894945774 996 343 2 4 0 34 3 29858 183 327 328 489 841 906 961 967 967 986 988 991
3944172404696468 7151517 10:04:03 17.1157611534108 1314 13 0 0 0 15 1 182699 78 166 258 373 608 756 919 981 1038 1186 1237 1258
3944220827944849 799845 13:16:28 26.6786827032082 1014 18 0 0 1 22 2 353276 119 240 315 368 519 624 724 783 844 899 934 953
3944269222483658 334622 16:28:46 1.3018017379200002 314 1 0 0 0 3 2 10371 18 27 42 50 79 93 127 175 201 280 293 296
3944337790000046 5034740 21:01:14 20.271208036952 289 13 0 0 1 15 3 9589 3 5 7 23 121 163 186 187 191 241 247 255
3944371445281776 3052143 23:14:58 1.4832481810037 113 26 0 0 0 3 3 1916 13 17 20 27 42 47 53 54 59 86 107 111
3944379292941780 5244134 23:46:09 33.31227361915235 145 35 0 2 1 26 3 30290 22 27 31 37 39 40 43 44 109 137 141 142
3944484091661262 5850543 06:42:35 14.436996607699252 184 66 0 2 0 33 0 267084 4 10 18 23 43 94 138 152 158 171 175 176
3944559442950793 6979467 11:42:00 18.6846617653244 1110 170 0 2 0 21 1 328 116 258 259 350 636 792 948 1018 1070 1095 1099 1100
3944607539166902 3989188 14:53:07 21.459566839406094 1342 24 0 2 1 30 2 72640 298 454 551 641 982 1063 1164 1208 1251 1296 1314 1323
3944619526127111 7731113 15:40:45 18.975077178710503 955 33 1 0 0 41 2 3369 79 145 201 235 358 443 585 678 720 814 902 929
3944659120223299 7188198 18:18:05 23.129783200672 293 77 0 4 1 18 2 352 2 10 29 49 76 114 181 219 233 262 274 280
3944694663011825 7022393 20:39:18 27.839146270207056 724 180 1 2 1 51 3 43612 2 4 4 4 13 137 348 378 389 644 682 695
3944700131978717 5257388 21:01:03 31.681587303072 151 37 0 0 1 23 3 77620 26 41 47 51 67 81 91 92 93 105 121 122
3944701138949775 5294984 21:05:03 32.251699414859516 1420 70 0 0 3 44 3 196220 136 276 374 448 697 864 1012 1052 1074 1291 1336 1350
3944737628842988 8068591 23:30:03 19.356667798316 282 4 0 2 0 44 3 96658 25 55 77 94 131 145 153 158 198 273 278 280
3944892399362901 8218774 09:45:03 19.922879105209 907 143 0 2 1 20 1 545 10 23 31 51 216 348 469 564 720 865 886 893
3944986770548041 1565461 16:00:03 6.72295602232255 1268 23 0 2 0 11 2 161844 61 107 198 266 444 577 772 914 1015 1140 1174 1187
3945064956675430 262802 21:10:44 33.36982892374989 737 1 0 0 0 24 3 7341 50 104 150 171 217 229 238 239 242 270 653 667
3945083595974092 1929470 22:24:47 29.983161674912964 973 107 0 2 0 46 3 944 10 13 17 18 24 28 29 31 41 146 241 305
3945327188753973 799845 14:32:45 20.800390533886002 1089 18 0 0 1 26 2 353276 101 150 183 216 300 490 736 839 920 980 1019 1040
3945335065465390 5028767 15:04:03 15.53198537256803 330 52 0 2 1 20 2 2863 0 1 1 1 75 137 204 248 275 293 304 306
3945349557273696 334622 16:01:38 5.664845655125 319 1 0 0 0 3 2 10371 11 14 17 22 45 77 100 163 210 270 296 304
3945361200909960 626182 16:47:53 48.261662104475356 286 21 2 2 1 57 2 510 2 2 3 4 7 7 8 8 8 15 71 116
3945455715082854 4853923 23:03:28 5.7253075175182495 1182 340 0 0 0 9 3 562488 117 183 379 508 675 770 804 808 849 1138 1164 1168
3945772862744433 8223531 20:03:42 4.6107113206142 1078 117 0 0 0 7 3 3879 48 247 403 516 692 861 953 960 965 1015 1030 1036
3945806094679648 7030367 22:15:45 11.81281558169 154 43 0 2 0 8 3 25182 25 38 48 58 76 85 91 93 98 122 128 136
3945817247425534 7568633 23:00:03 9.726474450329349 750 22 0 0 0 18 3 121425 139 269 270 339 479 532 565 574 617 705 722 728
3945958208733886 3881265 08:20:13 7.534908958939999 181 20 0 0 1 10 1 70 0 0 0 0 3 6 8 17 39 136 182 182
3946036185991208 255918 13:30:03 2154.188033374537 319 6 0 2 199 1446 2 712 49 91 122 158 207 254 287 303 315 320 320 320
3946069530794871 2652524 15:42:33 18.0199093740783 141 315 0 0 1 14 2 974 20 41 47 57 73 80 96 107 111 136 140 140
3946119237629590 800129 19:00:03 2.4344325223472003 827 32 0 0 0 10 3 161829 24 89 162 207 484 584 698 719 726 766 786 798
3946138005989899 7078278 20:14:39 3.301362670335 152 1579 0 0 0 5 3 3324 10 16 16 21 27 45 56 64 68 143 149 149
3946176837915133 5799719 22:48:57 41.77464353334217 1381 46 0 2 0 57 3 608650 440 669 773 845 975 1023 1048 1064 1166 1342 1371 1376
3946375924019465 800129 12:00:03 6.007674252923597 738 32 0 0 0 10 1 161829 33 74 204 205 585 629 646 650 660 674 700 716
3946390537219123 7674923 12:58:07 13.419841170885002 192 296 0 0 0 16 1 483 0 2 7 9 21 31 76 87 96 182 190 191
3946409327758150 217704 14:12:47 18.930585066766106 992 27 0 0 1 9 2 4717 51 66 190 364 538 599 694 741 813 865 898 913
3946413303914169 8000740 14:28:35 11.097226264374001 1162 332 0 0 0 14 2 99616 110 194 255 304 428 529 675 792 897 1085 1142 1145
3946433474270043 2652524 15:48:44 17.1405593365349 126 315 0 2 0 18 2 974 49 54 71 75 86 102 112 117 117 125 125 127
3946441589981931 5606655 16:20:59 11.883989983796706 829 121 0 2 0 13 2 99 14 22 36 49 93 115 128 131 139 186 667 772
3946444681300563 5593720 16:33:16 26.54492622995349 556 52 0 2 1 28 2 52268 39 69 90 108 172 217 290 333 359 420 449 463
3946478232139484 5645189 18:46:35 5.434895261642 162 18 0 0 0 5 2 3469 36 56 73 82 118 132 138 140 141 152 163 163
3946481867678460 5257388 19:01:03 29.966006428683944 1301 37 0 0 1 23 3 77620 87 265 384 487 681 877 1080 1133 1145 1202 1234 1250
3946497018528251 1115309 20:01:14 15.211511496152198 932 77 0 0 0 24 3 36766 62 162 231 284 460 587 667 681 690 845 877 883
3946516491744667 262802 21:18:37 16.609194280058407 952 1 0 0 0 15 3 7341 87 276 421 527 670 724 741 745 752 787 798 860
3946659757646348 5961549 06:47:54 17.662385524134102 388 216 0 0 0 18 0 17660 17 28 39 46 70 80 215 257 275 360 371 382
3946691666673722 3881265 08:54:43 4.372224241069 214 20 0 0 1 7 1 70 1 3 5 5 7 10 16 27 47 215 215 215
3946721941554910 6446635 10:55:00 38.75715117220445 161 294 0 2 1 47 1 13457 0 0 2 3 5 5 25 41 58 101 143 149
3946737569392601 2652524 11:57:06 8.059226203534 132 315 0 2 0 8 1 974 17 34 46 74 118 118 119 123 124 130 131 133
3946746956203687 4714307 12:34:25 28.52894500373439 934 15 0 0 0 23 1 495 0 2 2 2 2 2 2 2 2 3 3 3
3946874068747761 1565461 20:59:30 31.43621443387402 1328 23 0 2 1 29 3 161844 62 185 186 279 548 728 855 883 903 1189 1269 1292
3946904410853683 334622 23:00:02 21.51672660327645 252 1 0 0 0 19 3 10371 1 5 8 10 28 43 63 67 67 213 251 251
3947086208406898 5850543 11:02:27 30.53704221484139 177 66 0 2 0 32 1 267084 13 20 21 26 35 70 108 124 136 159 169 171
3947127808012621 799845 13:47:46 14.930074774037099 1174 18 0 0 1 10 2 353276 97 156 186 220 296 336 416 477 627 849 902 918
