weibo_id user_id time emotional_level fans_num at_flag topic_flag url_flag content_length time_step follow_num depth1 depth2 depth3 depth4 depth5 depth6 depth7 depth8 depth9
3914920326068784 6720277 16:46:43 12.95050558271796 96 0 0 0 89 3 96 0 0 0 5 6 6 7 7 7
3914930883451181 6423801 17:28:41 18.205990340723904 132 0 2 0 179 3 132 2 3 3 3 3 3 4 4 4
3914999200554183 8136060 22:00:09 24.79715774091009 10050 0 2 1 52 4 10050 3 3 3 3 3 3 3 3 3
3915006565350835 8228734 22:29:25 47.561143573704655 7561 0 0 1 200 4 7561 1 1 1 1 1 1 5 5 5
3915130062481841 8147310 06:40:09 6.00288797498 1009720 0 0 0 7 1 1009720 1 1 1 1 1 1 1 1 1
3915226166134833 5579506 13:02:01 10.417038110877199 10716 0 0 0 32 3 10716 1 1 1 1 1 1 2 4 4
3915363643693784 4199174 22:08:19 28.600611422731 5210 0 2 1 82 4 5210 2 2 5 6 6 6 6 6 6
3915664500431672 5630764 18:03:49 19.46535138276495 15858 0 0 1 38 3 15858 2 2 3 3 3 3 3 3 3
3915715050011964 7298946 21:24:41 30.0488547442895 35548 0 2 1 76 4 35548 2 2 2 2 2 2 3 3 3
3915876204462331 1044238 08:05:03 32.806883684803985 15784 1 6 1 75 2 15784 3 9 9 9 9 9 9 9 9
3915917212237313 887186 10:48:00 12.467341983294 5319 0 0 0 20 2 5319 2 3 4 5 5 5 5 5 5
3915924517788739 8202524 11:17:02 28.11701943890241 154832 2 2 0 59 2 154832 3 4 4 4 4 4 4 4 4
3915930847027216 7460165 11:42:11 24.7719258752282 101550 0 0 1 60 2 101550 1 1 2 2 2 2 2 2 2
3915942259800715 5396488 12:27:32 4.8871163084552 47439 0 0 0 23 2 47439 2 2 3 3 3 4 5 5 5
3915980944035078 5850543 15:01:14 33.32732060499909 267084 0 2 0 204 3 267084 2 2 2 2 2 2 3 3 3
3916041706586254 5645189 19:02:42 4.766964642583 3469 0 0 0 23 4 3469 2 2 2 3 3 3 3 3 3
3916237220061529 5850543 07:59:36 21.143160487264602 267084 0 2 0 203 2 267084 1 2 2 2 2 2 3 3 3
3916245898119146 1829529 08:34:05 1.4387931969232 360 0 0 0 5 2 360 3 3 4 5 5 5 5 5 5
3916252978168902 5511390 09:02:13 13.740246160080204 63745 0 2 0 47 2 63745 1 1 1 1 1 2 2 4 4
3916278886658370 5018859 10:45:09 40.825416446746395 18462 0 2 1 164 2 18462 1 1 1 1 1 1 1 1 1
3916287111274555 2541541 11:17:50 3.8861348891878302 2901 0 0 0 17 2 2901 2 3 3 3 3 3 3 3 3
3916307815141407 2278891 12:40:07 0.5240479734889999 304 0 0 0 11 2 304 5 5 6 6 6 6 6 6 6
3916335271097011 7282882 14:29:13 28.93425102060851 53953 0 4 1 79 3 53953 2 2 2 3 3 3 3 3 3
3916468696119873 7844060 23:19:24 6.174690761065 265 0 0 0 29 4 265 1 1 1 1 1 1 4 4 4
3916615319697720 5579506 09:02:02 12.1087324007742 10716 0 0 1 38 2 10716 1 1 1 1 1 1 2 4 4
3916767220950632 5679327 19:05:37 16.299111447597 4507 0 0 0 174 4 4507 1 1 1 2 2 2 2 2 2
3916973589326297 2544997 08:45:40 10.9794576954846 34871 0 2 0 44 2 34871 3 3 4 4 4 4 4 4 4
3917079059063668 5511390 15:44:45 8.845855160176699 63745 0 0 0 41 3 63745 1 1 3 4 4 4 4 4 4
3917086474139355 6476183 16:14:14 16.211001171653 368377 0 0 1 49 3 368377 2 2 2 2 2 2 3 3 3
3917151171324161 5344992 20:31:18 28.62012847588115 2343 1 2 0 156 4 2343 4 4 4 4 4 4 4 4 4
3917199280279340 3565697 23:42:29 6.587238772443 1197 0 2 0 28 4 1197 4 5 6 6 6 9 9 9 9
3917405396674239 5850543 13:21:31 41.80775158525072 267084 0 2 0 147 3 267084 4 4 4 4 4 5 5 5 5
3917470349662682 5511390 17:39:37 13.7177623180009 63745 0 2 0 64 3 63745 2 2 2 2 2 2 2 2 2
3917498015354307 7566567 19:29:33 31.193892661290946 12190 0 2 0 194 4 12190 1 1 1 1 1 1 2 2 2
3917505799970571 8136060 20:00:29 18.944462373858432 10050 0 2 1 47 4 10050 3 3 3 3 3 3 3 3 3
3917871706735843 8241251 20:14:28 10.349587401818061 367296 0 2 0 46 4 367296 1 1 1 1 1 1 1 1 1
3917872470012121 5511390 20:17:30 15.48390745093035 63745 0 2 0 92 4 63745 1 1 1 2 2 2 2 2 2
3917909351400125 5740396 22:44:03 22.229199808374 216567 0 2 1 74 4 216567 2 2 2 2 2 2 2 3 3
3918095074211884 5579506 11:02:03 43.16357818742121 10716 0 0 1 148 2 10716 1 2 2 2 2 2 2 4 4
3918152654091037 8088514 14:50:51 36.405966922857104 4924 0 0 0 172 3 4924 0 0 4 4 4 4 4 4 4
3918176360730542 7107998 16:25:03 2.825467066143 29094 0 0 0 44 3 29094 2 2 2 2 2 2 2 2 2
3918300495192384 2148925 00:38:19 26.582358270247564 741 0 0 0 108 1 741 0 0 0 0 1 1 2 4 4
3918503545920379 7286703 14:05:10 23.7612506364262 15493 0 4 0 48 3 15493 3 4 4 4 4 4 4 4 4
3918597132910030 8154104 20:17:03 39.97321635492578 180390 0 2 0 140 4 180390 2 2 3 3 3 3 3 3 3
3918760710519071 2343468 07:07:03 28.709858792244557 6295 0 0 0 179 2 6295 1 1 3 5 5 5 9 9 9
3918918747918162 8019657 17:35:02 7.471342504664353 136867 0 2 0 36 3 136867 1 2 2 2 2 2 2 2 3
3918925940899263 799845 18:03:37 20.084199997539 353276 0 2 0 60 3 353276 1 2 2 2 2 2 2 2 4
3918930005782086 6902057 18:19:46 0.05513233495500014 1394 0 0 0 65 3 1394 3 5 6 6 6 6 6 7 7
3918952310617648 6552174 19:48:24 4.310788198604 10334 0 2 0 22 4 10334 2 2 2 4 4 4 4 4 4
3918988847002676 7984532 22:13:35 18.209656108455913 95 0 4 0 69 4 95 3 4 5 5 5 5 5 5 5
3919026247470302 7389240 00:42:12 18.317017810523 36332 0 2 1 48 1 36332 4 4 4 4 4 4 4 4 4
3919166635196637 7850936 10:00:03 65.43897999389688 72927 0 0 1 195 2 72927 0 0 0 0 0 0 0 1 1
3919208456729951 3573428 12:46:14 33.65956172823596 10639 0 6 0 159 2 10639 0 0 0 0 0 0 1 2 2
3919242498297071 2211151 15:01:30 -0.7330249726778001 1 0 0 0 10 3 1 4 6 9 9 9 9 9 9 9
3919251607744508 2544997 15:37:42 14.876024770437098 34871 0 2 0 80 3 34871 4 4 4 4 4 5 5 5 5
3919294368474344 5511390 18:27:37 18.17983809881265 63745 0 4 0 78 3 63745 1 1 2 2 2 2 3 3 3
3919343022460115 5511390 21:40:57 28.632711462118355 63745 0 2 1 51 4 63745 1 1 2 2 2 2 2 2 2
3919510496708123 7991988 08:46:26 15.465823406594998 7098 0 0 1 16 2 7098 4 8 10 10 10 10 10 10 10
3919529274836478 1565461 10:01:03 17.234923042970998 161844 0 0 0 57 2 161844 2 2 3 3 3 3 3 3 3
3919564783971444 5511390 12:22:09 7.811259212754201 63745 0 2 0 33 2 63745 1 1 1 2 2 2 2 3 3
3919665925113114 7329318 19:04:03 5.1527196612179 116434 0 0 0 30 4 116434 0 0 0 0 0 0 3 3 3
3919703259227374 503698 21:32:24 22.054331820145197 6317 1 2 0 88 4 6317 5 6 6 6 6 6 6 6 6
3919755888725349 503698 01:01:32 28.495089414452572 6317 0 2 0 201 1 6317 3 4 4 4 5 7 7 7 7
3919894757901285 5396488 10:13:21 9.115716680014199 47439 0 0 0 40 2 47439 1 1 3 3 3 5 5 5 5
3919900018404976 5961549 10:34:15 35.71850560954334 17660 0 2 0 194 2 17660 1 1 2 2 2 4 4 4 4
3919991374011857 5112225 16:37:16 5.22441445756 21824 0 0 0 11 3 21824 1 1 2 2 2 2 2 2 2
3920019047733029 656368 18:27:14 48.73055377426322 2493 1 6 1 190 3 2493 3 3 3 3 3 3 3 3 3
3920040841284862 3912921 19:53:49 16.768797742192554 9308 0 0 0 111 4 9308 2 2 2 2 2 3 3 3 3
3920049339719872 799845 20:27:36 13.904133903485002 353276 0 0 1 25 4 353276 1 1 2 2 2 2 2 2 2
3920051138790090 1264964 20:34:45 6.731606508193697 9537 0 0 0 48 4 9537 1 1 2 2 2 2 2 2 2
3920279526694983 5684861 11:42:17 39.359768340678336 3107 0 0 0 152 2 3107 1 3 3 3 3 3 3 3 3
3920293531657558 1044238 12:37:56 37.414269670628215 15784 1 2 1 81 2 15784 4 4 6 6 6 6 6 6 6
3920301371280613 7286703 13:09:05 30.555442363239717 15493 1 6 0 205 3 15493 2 2 2 2 3 4 4 4 4
3920345557708748 5511390 16:04:40 35.274011634555286 63745 0 2 0 65 3 63745 1 1 2 2 2 2 2 2 2
3920347843284567 334622 16:13:45 -2.1360695042748 10371 0 0 0 23 3 10371 1 1 1 1 2 2 2 2 2
3920391246395391 334622 19:06:13 3.913084409271 10371 0 0 0 47 4 10371 1 1 1 1 1 1 1 1 1
3920427535050035 3209534 21:30:25 34.186394970107386 674 0 0 0 188 4 674 2 2 3 3 3 3 3 3 3
3920440512387866 334622 22:21:59 6.517539523001199 10371 0 0 0 25 4 10371 1 1 1 1 1 1 1 1 1
3920605478584618 7762159 09:17:30 7.543573882279 404 0 0 0 50 2 404 4 7 9 9 9 9 9 9 9
3920641839229195 8215177 11:41:59 21.907376213769822 6549 0 4 0 185 2 6549 0 0 2 2 2 2 2 2 2
3920649498361432 2209000 12:12:25 32.65883493395995 13376 0 2 0 202 2 13376 1 1 1 1 1 1 1 2 2
3920717080509991 6471122 16:40:57 64.3588695633646 75427 3 4 0 180 3 75427 4 4 4 4 4 4 4 4 4
3920729659536634 600875 17:30:56 18.97616688135015 1879 0 2 0 168 3 1879 3 4 5 5 5 5 5 5 5
3920774581075197 5511390 20:29:26 26.92282203915529 63745 0 0 0 161 4 63745 1 1 2 2 2 2 3 3 3
3920797913426107 1446600 22:02:10 30.189128561323393 49436 0 0 0 179 4 49436 0 0 1 1 1 1 2 2 2
3920828934394984 7460165 00:05:26 23.08220665079295 101550 0 0 0 77 1 101550 1 1 1 1 1 2 2 2 2
3921069171721724 7712107 16:00:03 19.634551138836752 438601 1 0 0 177 3 438601 2 3 4 4 4 4 4 4 4
3921114096822339 5610503 18:58:34 13.47767150015 11033 0 0 1 24 3 11033 1 1 1 1 1 1 1 1 1
3921120795270571 3245472 19:25:11 24.150135764959803 28861 0 2 0 146 4 28861 1 1 1 1 1 1 1 1 1
3921309668887495 5850543 07:55:42 12.408271855248206 267084 0 2 0 53 2 267084 1 1 2 2 2 2 2 2 2
3921327821880306 7282882 09:07:50 24.42380442960195 53953 0 2 1 51 2 53953 3 4 6 6 6 6 6 6 6
3921343118731970 5511390 10:08:37 15.686703818375175 63745 0 2 0 65 2 63745 1 2 3 3 3 3 6 6 6
3921801069455407 1346879 16:28:20 12.431120670241 30856 0 0 1 34 3 30856 1 1 1 1 1 1 2 2 2
3921812407150953 5241939 17:13:24 23.0635533005522 872 0 0 0 117 3 872 1 1 1 1 1 1 1 1 1
3921839497328141 5257388 19:01:03 36.9808795685594 77620 0 0 1 184 4 77620 3 3 8 8 8 8 8 8 8
3921888521154680 7277445 22:15:51 37.963783486044825 8463 0 2 1 76 4 8463 4 4 5 6 6 6 6 6 6
3921927162340858 5638236 00:49:24 38.465192162546025 91 0 2 0 210 1 91 2 3 3 3 4 6 8 8 8
3922183220496373 6161607 17:46:52 35.585258993643066 1474 0 6 0 157 3 1474 5 5 5 5 5 5 5 5 5
3922260060246000 7241110 22:52:13 11.683264027249848 817988 1 0 0 74 4 817988 2 4 4 4 4 4 4 4 4
3922488524227029 1565461 14:00:03 21.795045659018 161844 0 0 1 58 3 161844 2 2 2 2 2 2 2 2 2
3922518974518045 6472320 16:01:03 12.7862298139975 44426 0 0 1 62 3 44426 2 2 2 2 2 2 2 2 2
3922521763745692 7630458 16:12:08 14.12874111100201 30300 1 4 0 44 3 30300 4 4 4 4 4 4 4 4 4
3922579121272978 1565461 20:00:03 16.174724360882998 161844 0 0 1 35 4 161844 2 2 2 2 2 2 2 2 2
3922611836877922 5114102 22:10:03 6.596852044316 154484 0 0 0 29 4 154484 2 2 3 3 3 3 3 3 3
3922646347827395 6454706 00:27:11 34.09338778340457 10644 0 2 1 111 1 10644 2 2 3 4 4 5 5 5 5
3922800802569218 2907335 10:40:56 16.043881056213998 19479 0 0 0 20 2 19479 2 2 2 2 2 2 2 2 2
3922837917705577 3727572 13:08:25 27.669905384621323 10663 2 0 0 210 3 10663 7 10 11 11 11 11 11 11 11
3922883732832994 6046835 16:10:28 27.881095655645183 7868 0 0 0 129 3 7868 2 3 4 4 5 5 5 5 6
3923136250619195 8253334 08:53:52 5.757014304087 171226 0 0 0 14 2 171226 2 2 3 6 6 6 6 6 6
3923153774429085 7460165 10:03:31 49.579035225421 101550 0 0 0 208 2 101550 2 2 2 2 2 2 2 2 2
3923198200368769 1565461 13:00:03 11.443840394242196 161844 0 0 1 21 3 161844 2 2 2 2 3 3 3 3 3
3923259987030337 4079144 17:05:34 25.523207217531198 17257 0 2 1 55 3 17257 3 3 3 3 3 3 3 3 3
3923261412990572 8147310 17:11:14 4.49775182117 1009720 0 0 0 4 3 1009720 2 2 2 2 2 2 2 2 2
3923304148752332 6376516 20:01:03 9.003869195251 135069 0 0 0 41 4 135069 2 2 4 4 4 4 4 4 4
3923329117402670 8253334 21:40:15 8.116791385199999 171226 0 0 0 34 4 171226 1 1 2 2 2 2 2 2 2
3923368023332903 8239221 00:14:52 34.451625619864586 321766 0 0 0 180 1 321766 2 2 2 2 3 3 3 3 3
3923372264430366 7915995 00:31:43 2.41942009968 1776816 0 0 0 6 1 1776816 2 2 2 2 2 2 2 3 3
3923592662503438 1692590 15:07:30 16.1454310184019 2977 0 0 1 29 3 2977 3 3 3 3 3 3 3 3 3
3923623389273728 7630458 17:09:36 7.772635154826001 30300 0 2 0 24 3 30300 6 6 8 9 9 9 9 9 9
3923630742741491 2763556 17:38:48 38.024891524874 3007 2 4 1 201 3 3007 2 2 2 2 2 2 2 5 5
3923651201638651 8136060 19:00:06 20.5123876171002 10050 0 2 1 37 4 10050 3 3 4 4 4 4 4 4 4
3923695485379092 7277445 21:56:05 33.2959473760059 8463 0 2 1 70 4 8463 4 5 7 7 7 7 8 8 8
3923737923812803 1044238 00:44:43 33.942270629182005 15784 1 4 2 75 1 15784 3 3 5 5 5 5 5 5 5
3923844970318845 5850543 07:50:05 24.94329568539783 267084 0 2 0 59 2 267084 1 1 1 1 1 1 1 1 1
3923908128372965 5257388 12:01:03 21.771849694573998 77620 0 0 1 82 2 77620 1 2 2 3 3 3 3 3 3
3923915993089136 799845 12:32:17 28.186779112258183 353276 0 0 0 144 2 353276 3 3 3 3 4 4 4 4 4
3923980857403396 5736613 16:50:03 13.3116961267834 178770 0 2 0 81 3 178770 1 1 1 1 1 1 1 1 1
3924286118600095 7151517 13:03:03 15.214252825229194 182699 0 0 0 58 3 182699 1 1 2 2 2 2 2 2 2
3924292343260927 7298946 13:27:47 43.22170447731039 35548 1 2 1 108 3 35548 1 4 7 7 7 7 7 7 7
3924311545327881 3201821 14:44:05 5.4120909820412 44 0 0 0 24 3 44 0 0 0 0 0 1 1 1 1
3924315646939007 2533179 15:00:22 4.746706875450999 48 0 0 0 52 3 48 0 0 0 0 0 0 0 1 1
3924353311921913 334622 17:30:03 5.961737693570999 10371 0 0 0 24 3 10371 1 1 1 2 2 2 2 2 2
3924667872194943 509373 14:20:00 42.5852282547602 4388 4 2 0 175 3 4388 0 0 0 0 0 2 3 5 5
3924728710270213 3629672 18:21:45 41.407438438246324 16657 1 2 1 183 3 16657 1 1 1 2 2 2 3 3 4
3924738348419696 1565461 19:00:03 12.167948225898831 161844 0 0 0 38 4 161844 1 2 3 3 3 3 3 3 3
3924739364307258 5511390 19:04:04 11.106569066807351 63745 0 2 0 41 4 63745 1 2 2 2 2 2 2 2 2
3924762802230028 7389240 20:37:13 3.7038371500008 36332 0 0 0 20 4 36332 3 3 7 7 7 7 8 8 8
3924965135097134 5736613 10:01:13 19.162708364064947 178770 0 0 0 127 2 178770 2 2 3 3 5 6 6 6 6
3924970751367725 8160885 10:23:32 14.605583975598831 176 0 0 0 125 2 176 1 1 1 1 7 7 7 7 7
3925136677403042 8158513 21:22:52 5.7716803454462005 96 0 0 0 39 4 96 5 6 8 8 8 8 8 8 8
3925157485677854 6829955 22:45:33 30.05256991183598 8118 8 2 0 112 4 8118 3 4 6 6 6 6 6 6 6
3925365015475488 799845 12:30:12 6.2064584410000005 353276 0 0 0 47 2 353276 2 2 2 3 3 3 3 3 3
3925403226117135 5579506 15:02:02 12.595478473956499 10716 0 0 1 40 3 10716 1 1 1 1 1 1 2 3 3
3925421395404930 7202127 16:14:14 7.6876617900412 1418 0 0 0 27 3 1418 6 6 6 6 6 6 7 7 7
3925505247755169 1346879 21:47:25 18.710642471356245 30856 0 0 1 31 4 30856 1 1 1 1 1 1 3 3 3
3925523211931247 8164466 22:58:49 9.980242437865918 515776 1 2 0 109 4 515776 2 4 4 4 4 4 4 4 4
3925711306155185 7151517 11:26:14 5.438190521529199 182699 0 0 0 37 2 182699 1 2 3 3 3 3 3 3 3
3925795359583703 787558 17:00:14 21.846065102424998 43261 0 0 1 46 3 43261 2 2 2 2 2 2 2 2 2
3925810589641799 6337870 18:00:45 48.13903850860709 27880 0 2 0 207 3 27880 2 2 2 2 2 2 2 2 2
3925848199399193 5738829 20:30:12 5.791818415508 162147 0 0 0 21 4 162147 1 1 1 1 1 1 2 2 2
3925855921532544 5751377 21:00:52 23.930372901670232 1 0 10 0 80 4 1 1 1 1 1 1 1 1 1 1
3925856168265967 5751377 21:01:52 29.435489547454427 1 0 10 0 93 4 1 1 1 1 1 1 1 1 1 1
3925863424524051 7962852 21:30:41 15.506569978967528 9714 0 0 1 58 4 9714 2 2 2 2 2 2 2 2 2
3926094786676592 4291062 12:50:02 52.634079927871554 63 0 2 1 163 2 63 1 1 1 1 1 1 1 1 1
3926099395944989 5850543 13:08:22 25.388441850670198 267084 0 2 0 92 3 267084 1 1 1 1 1 1 1 1 1
3926185983164885 8036718 18:52:25 15.057965712411999 5967 0 2 0 28 3 5967 4 5 5 5 5 5 5 5 5
3926223547638208 6366647 21:21:41 21.984715856302 29858 0 0 1 76 4 29858 3 5 5 5 5 5 5 5 5
3926409233521499 1239168 09:39:33 12.36931197027818 885 0 0 1 45 2 885 1 1 1 1 1 1 3 3 3
3926472546515257 5922016 13:51:08 24.963723342207107 567 0 0 1 97 3 567 0 0 1 1 1 1 1 1 1
3926490578037725 1246634 15:02:46 14.042549739080002 11843 0 0 0 7 3 11843 1 1 2 3 3 3 3 3 3
3926490938810825 6597337 15:04:13 17.23807791660743 459 0 0 0 196 3 459 4 4 6 6 6 6 6 6 6
3926552213218818 854716 19:07:42 23.525971665390202 3874 0 4 0 36 4 3874 3 3 5 5 5 5 5 6 6
3926798255397322 5511390 11:25:23 23.008561239800358 63745 0 2 0 52 2 63745 1 1 2 2 2 2 2 2 2
3926843721755061 4199174 14:26:03 11.386776997913199 5210 0 2 0 14 3 5210 4 6 8 8 9 10 10 10 10
3926936843255861 6214931 20:36:05 13.794847607477 1226 1 2 0 35 4 1226 5 7 7 7 8 8 8 8 8
3926957979211120 6445833 22:00:04 24.212872213133306 42361 0 0 1 39 4 42361 1 1 1 1 1 1 2 3 3
3927139168173335 1565461 10:00:03 13.745617427701953 161844 0 0 0 58 2 161844 2 2 2 2 2 2 2 2 2
3927142989671489 8253334 10:15:14 6.638758101918 171226 0 0 0 30 2 171226 3 3 3 3 3 3 3 3 3
3927156977597738 2518178 11:10:49 7.769996423535299 1283 0 2 0 24 2 1283 6 9 11 11 11 11 11 11 11
3927217493220495 1264964 15:11:16 34.250932995807986 9537 0 0 0 150 3 9537 1 1 1 1 1 1 2 2 2
3927278470166119 4526598 19:13:35 30.085521316559 58 0 0 1 104 4 58 0 0 0 1 1 1 2 2 2
3927289353670743 7460165 19:56:50 4.1722815687355 101550 0 0 0 45 4 101550 1 1 2 2 2 2 2 2 2
3927290414758071 5257388 20:01:03 24.562082222976688 77620 0 0 1 151 4 77620 1 2 3 5 5 5 5 5 5
3927330072389664 1829695 22:38:38 41.4583157475069 573 6 0 1 172 4 573 3 5 5 5 5 5 5 5 5
3927340494809424 689974 23:20:03 16.48755947646535 73583 0 0 1 56 4 73583 2 2 2 2 2 3 3 3 3
3927519957192699 1351956 11:13:10 21.334992727697298 5676 0 2 0 129 2 5676 2 2 2 2 3 3 3 3 3
3927541087763850 1507856 12:37:08 25.583943070163997 254413 0 2 0 69 2 254413 2 2 2 2 2 2 2 2 3
3927561953870463 787558 14:00:03 18.793650252738498 43261 0 0 1 53 3 43261 2 2 2 2 2 2 4 4 4
3927604505468884 7298946 16:49:08 23.56454896335905 35548 2 0 1 74 3 35548 3 4 4 4 4 4 4 4 4
3927615922461846 5511390 17:34:30 19.74707473121638 63745 0 2 0 70 3 63745 1 1 2 2 2 2 2 2 2
3927625862617502 7603653 18:14:00 30.740633254882887 2189 0 4 1 95 3 2189 2 2 3 3 3 4 4 4 4
3927648784714003 1181179 19:45:05 16.490556974381626 499 0 0 0 115 4 499 1 1 1 1 3 3 4 7 7
3927693592344748 6244122 22:43:08 10.326336830355 73278 0 2 0 25 4 73278 2 2 3 3 3 3 3 4 4
3927712148450325 5511390 23:56:52 20.83366015095281 63745 0 2 0 102 4 63745 1 1 2 2 2 2 3 3 3
3927828711814697 5850543 07:40:03 15.449904793617005 267084 0 2 0 70 2 267084 1 2 2 2 2 2 2 2 2
3927886593409262 1565461 11:30:03 17.097484929954227 161844 0 0 0 133 2 161844 2 2 2 2 2 2 2 2 2
3927973973309360 5773714 17:17:16 62.6729544159517 46101 0 2 1 183 3 46101 0 0 2 2 2 2 2 2 2
3928318405380701 7091886 16:05:55 29.85701724013699 261310 0 0 0 205 3 261310 3 4 4 4 4 4 4 4 4
3928344736997992 8202524 17:50:33 29.707404544463 154832 0 0 0 80 3 154832 3 3 4 4 4 4 4 4 4
3928353864004592 5698817 18:26:49 66.53169519574939 21651 0 0 5 114 3 21651 2 2 2 7 7 7 7 7 7
3928444658018472 7825907 00:27:36 35.97616610628005 1362 0 2 0 198 1 1362 1 1 2 2 2 2 3 3 3
3928630990021637 5511390 12:48:01 22.048040852577948 63745 0 2 0 57 2 63745 1 1 2 2 2 2 2 2 2
3928634270103378 5257388 13:01:03 2.4078000367569987 77620 0 0 0 45 3 77620 4 4 4 4 4 4 4 4 4
3928696916604846 5511390 17:09:59 25.570833910851 63745 0 0 0 47 3 63745 3 3 3 3 3 3 3 3 4
3928724867099657 5257388 19:01:03 32.9368342178038 77620 0 0 0 162 4 77620 2 2 2 3 3 3 3 3 3
3928735332203745 3629672 19:42:38 46.007305057848136 16657 0 2 0 201 4 16657 1 1 1 2 2 2 2 3 3
3928799060001518 2541414 23:55:52 20.8813443847272 43126 2 4 0 70 4 43126 2 2 2 2 2 2 5 5 5
3928968766279343 774711 11:10:12 42.29638006393128 960 1 4 1 160 2 960 1 1 2 2 3 4 5 7 7
3929093706130630 5511390 19:26:41 7.961105688871 63745 0 0 0 30 4 63745 1 1 1 1 1 1 2 2 2
3929122466343191 5511390 21:20:58 16.1217146797336 63745 0 3 0 52 4 63745 1 2 2 2 2 2 2 2 2
3929133266789241 7298946 22:03:52 35.96758023936445 35548 0 4 1 96 4 35548 2 2 2 2 2 2 2 2 2
3929150638871788 1346879 23:12:54 19.695186088139998 30856 0 2 1 50 4 30856 1 1 2 2 2 2 2 2 2
3929369313590619 5511390 13:41:51 28.255047225706 63745 0 4 0 89 3 63745 1 1 1 1 1 1 3 3 3
3929375579404234 2104560 14:06:45 10.620193859529001 31449 0 0 0 38 3 31449 0 0 0 0 0 1 1 3 4
3929440805617847 5511390 18:25:55 16.676277324523 63745 0 2 0 45 3 63745 1 1 1 1 1 1 2 2 2
3929446387813559 7298946 18:48:07 31.165475823472143 35548 0 0 1 94 3 35548 1 1 2 2 2 2 2 2 2
3929458337639426 7579011 19:35:36 9.401137425646 14876 0 0 0 29 4 14876 2 4 4 5 5 5 5 5 5
3929459822243177 5511390 19:41:30 24.92870253494335 63745 0 4 1 44 4 63745 1 1 1 1 1 1 1 1 1
3929482991456354 7389240 21:13:34 9.589662393569002 36332 0 0 0 23 4 36332 4 4 8 8 8 8 8 8 8
3929489052594380 8323717 21:37:39 5.52226266357103 239 0 0 0 58 4 239 2 2 2 2 2 2 6 6 6
3929696280091046 4185293 11:21:06 29.366431856007896 54 0 2 0 84 2 54 4 4 5 5 6 6 6 6 6
3929704098949311 5511390 11:52:10 11.405988289820352 63745 0 2 0 43 2 63745 1 1 1 1 1 1 1 1 1
3929734712642592 7460165 13:53:49 18.972290551857494 101550 0 0 0 65 3 101550 1 1 1 1 2 2 2 2 2
3929805982151569 8241251 18:37:01 6.731886295591399 367296 0 0 0 65 3 367296 1 1 1 1 1 1 2 2 2
3929825201216376 7485484 19:53:23 14.797686748929198 249 0 4 0 48 4 249 3 6 9 9 9 9 9 9 9
3929999767753543 7460165 07:27:03 14.614803503375898 101550 0 0 0 43 2 101550 1 1 1 1 1 1 1 1 1
3930122292005290 7002655 15:33:55 13.00562953362 1464 0 0 1 49 3 1464 1 1 2 2 2 2 2 2 2
3930189518325349 6472320 20:01:03 9.175255158364081 44426 0 0 1 34 4 44426 1 3 3 3 3 3 3 3 3
3930211957087438 7216681 21:30:13 10.107922374426003 1296 1 2 0 34 4 1296 3 3 3 3 3 3 3 3 3
3930390933031311 7995816 09:21:24 7.824926722758031 15374 0 0 0 86 2 15374 1 1 1 1 1 1 1 1 2
3930406744756257 7995816 10:24:14 8.920848742392199 15374 0 0 0 43 2 15374 1 1 1 1 1 1 1 1 1
3930450999096671 5909737 13:20:05 28.849969210559827 13756 0 2 0 200 3 13756 2 2 2 2 3 3 3 3 3
3930459882426565 7016122 13:55:23 54.260266167765685 27670 1 4 0 197 3 27670 0 0 1 2 3 3 3 3 3
3930592159153683 5396488 22:41:00 1.0186240316438 47439 0 0 0 33 4 47439 2 2 4 4 4 4 6 6 6
3930814989787068 3530894 13:26:27 10.816518956373553 4 0 0 0 30 3 4 0 0 0 0 1 1 1 1 1
3930846094062886 1169871 15:30:03 29.412189331626397 354111 0 2 1 69 3 354111 1 1 1 1 1 1 1 1 1
3930855048842642 624760 16:05:38 42.35197487768345 1526 0 0 1 176 3 1526 0 0 0 0 1 1 1 1 1
3930946031749289 7855605 22:07:10 37.7889180824654 23116 0 0 1 146 4 23116 3 4 7 7 7 7 10 10 10
3931110335312631 1507856 09:00:03 11.377498408667002 254413 0 2 0 33 2 254413 2 2 2 2 2 2 2 2 2
3931140534341017 800129 11:00:03 24.9102874573139 161829 0 0 1 68 2 161829 1 1 2 2 2 2 2 2 2
3931143558761242 7995816 11:12:04 8.716009814873201 15374 0 0 0 71 2 15374 1 1 2 2 2 2 2 2 2
3931197010844440 7947935 14:44:28 25.35125080264647 3689 0 2 0 161 3 3689 1 1 1 1 1 1 1 1 1
3931266535549189 4956849 19:20:44 28.572475518534823 111689 0 0 1 177 4 111689 1 1 1 1 1 1 2 2 2
3931280007475905 3769454 20:14:16 11.903708519069195 38 0 2 0 57 4 38 0 0 0 0 0 0 0 1 1
3931291781193505 5257388 21:01:03 19.921485059011488 77620 0 0 0 147 4 77620 1 2 2 2 2 2 2 2 2
3931310457942427 4192020 22:15:16 5.425009758791201 988 0 2 0 50 4 988 1 1 5 5 5 5 5 5 5
3931367836729479 7190870 02:03:16 4.5172641964737 95 0 0 0 20 1 95 0 0 0 1 1 6 6 6 6
